2024-02-16 11:45:43,544: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-16 11:45:48,064: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2024-02-16 11:45:48,067: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-16 11:45:48,070: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2024-02-16 11:45:48,070: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-16 11:45:48,075: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 11:45:48
2024-02-16 11:45:48,076: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:48,186: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:51,895: root: INFO: New market order of | 130 SPY buy | at price $461.243994140625 of class bracket with status unprocessed was submitted.
2024-02-16 11:45:51,913: root: INFO: MLTrader : Trading iteration ended at 2024-02-16 11:45:51
2024-02-16 11:45:51,913: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-16 11:45:51,913: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:51,915: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:51,916: root: INFO: market order of | 130 SPY buy | at price $461.243994140625 of class bracket with status new was sent to broker backtesting
2024-02-16 11:45:51,916: root: INFO: market order of | 130 SPY buy | at price $461.243994140625 of class bracket with status new was sent to broker backtesting
2024-02-16 11:45:51,916: root: INFO: Filled Transaction: buy 130 of SPY at 384.36999512 USD per share
2024-02-16 11:45:51,916: root: INFO: market order of | 130 SPY buy | at price $461.243994140625 of class bracket with status new was filled
2024-02-16 11:45:51,923: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-16 11:45:51,925: root: INFO: Current backtesting datetime 2023-01-03 16:00:00-05:00
2024-02-16 11:45:51,925: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2024-02-16 11:45:51,932: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 11:45:51
2024-02-16 11:45:51,932: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:51,935: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:51,937: root: INFO: MLTrader : Trading iteration ended at 2024-02-16 11:45:51
2024-02-16 11:45:51,937: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-16 11:45:51,937: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:51,940: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:51,941: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-16 11:45:51,941: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:51,944: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:51,948: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-02-16 11:45:51,950: root: INFO: Current backtesting datetime 2023-01-04 16:00:00-05:00
2024-02-16 11:45:51,950: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
2024-02-16 11:45:51,957: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 11:45:51
2024-02-16 11:45:51,957: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 11:45:51,960: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
