2024-02-16 12:00:29,220: root: INFO: Orbit90Trader : Executing the initialize lifecycle method
2024-02-16 12:00:31,959: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2024-02-16 12:00:31,961: root: INFO: Orbit90Trader : Executing the before_market_opens lifecycle method
2024-02-16 12:00:31,964: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2024-02-16 12:00:31,965: root: INFO: Orbit90Trader : Executing the before_starting_trading lifecycle method
2024-02-16 12:00:31,969: root: INFO: Orbit90Trader : Executing the on_trading_iteration lifecycle method at 2024-02-16 12:00:31
2024-02-16 12:00:31,970: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 12:00:31,986: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 12:00:35,467: root: INFO: New market order of | 130 SPY buy | at price $461.243994140625 of class bracket with status unprocessed was submitted.
2024-02-16 12:00:35,475: root: INFO: Orbit90Trader : Trading iteration ended at 2024-02-16 12:00:35
2024-02-16 12:00:35,475: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-16 12:00:35,475: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 12:00:35,477: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 12:00:35,477: root: INFO: market order of | 130 SPY buy | at price $461.243994140625 of class bracket with status new was sent to broker backtesting
2024-02-16 12:00:35,478: root: INFO: market order of | 130 SPY buy | at price $461.243994140625 of class bracket with status new was sent to broker backtesting
2024-02-16 12:00:35,478: root: INFO: Filled Transaction: buy 130 of SPY at 384.36999512 USD per share
2024-02-16 12:00:35,478: root: INFO: market order of | 130 SPY buy | at price $461.243994140625 of class bracket with status new was filled
2024-02-16 12:00:35,489: root: INFO: Orbit90Trader : Sleeping for 86400 seconds
2024-02-16 12:00:35,491: root: INFO: Current backtesting datetime 2023-01-03 16:00:00-05:00
2024-02-16 12:00:35,491: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2024-02-16 12:00:35,497: root: INFO: Orbit90Trader : Executing the on_trading_iteration lifecycle method at 2024-02-16 12:00:35
2024-02-16 12:00:35,498: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 12:00:35,501: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 12:00:35,502: root: INFO: Orbit90Trader : Trading iteration ended at 2024-02-16 12:00:35
2024-02-16 12:00:35,502: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-16 12:00:35,503: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 12:00:35,504: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 12:00:35,505: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-16 12:00:35,505: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 12:00:35,507: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 12:00:35,509: root: INFO: Orbit90Trader : Sleeping for 86400 seconds
2024-02-16 12:00:35,512: root: INFO: Current backtesting datetime 2023-01-04 16:00:00-05:00
2024-02-16 12:00:35,512: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
